,ZIM80MET413PCATrain2014ndays0,ZIM80MET413PCATrain2014ndays1,ZIM80MET413PCATrain2014ndays2,ZIM80MET413PCATrain2014ndays3,ZIM80MET413PCATrain2014ndays4,ZIM80MET413PCATrain2014ndays5,ZIM80MET413PCATrain2014ndays6,ZIM80MET413PCATrain2014ndays7,ZIM80MET413PCATrain2014ndays8,ZIM80MET413PCATrain2014ndays9,ZIM80MET413PCATrain2014ndays10,ZIM80MET413PCATrain2014ndays11,ZIM80MET413PCATrain2014ndays12,ZIM80MET413PCATrain2014ndays13,ZIM80MET413PCATrain2014ndays14,ZIM80MET413PCATrain2014ndays15,ZIM80MET413PCATrain2014ndays16,ZIM80MET413PCATrain2014ndays17,ZIM80MET413PCATrain2014ndays18,ZIM80MET413PCATrain2014ndays19,ZIM80MET413PCATrain2014ndays20
LDA,0.6547457732242502,0.6547457732242502,0.6469173949532598,0.6494282053816648,0.6499743767165371,0.6609055369163289,0.6619978795860735,0.6608555501931438,0.6042388702496623,0.6107597633044345,0.6192976274235032,0.6229813717566293,0.6194546233357948,0.6224681501811268,0.6163565319021509,0.5965064920717064,0.6101119904174347,0.5896657925289328,0.556818138648711,0.5683302612528274,0.49666951585174157
BEST,0.6547457732242502,0.6547457732242502,0.6469173949532598,0.6494282053816648,0.6499743767165371,0.6609055369163289,0.6619978795860735,0.6608555501931438,0.6042388702496623,0.6107597633044345,0.6192976274235032,0.6229813717566293,0.6194546233357948,0.6224681501811268,0.6163565319021509,0.5965064920717064,0.6101119904174347,0.5896657925289328,0.556818138648711,0.5683302612528274,0.49666951585174157
